λ (nm),E17016R/E17012R sur SN2,,,,,,,,,,,,,,,,,,,,,,Design Nominal,,Requirements,,,Tmoy sur les 21 points de mesures,,Points,Moyenne entre 652-1270nm,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,,,λ (nm),T(%),,,,,,
512,0.2141,0.1998,0.1603,0.3839,0.3941,0.3665,0.2030,0.3902,0.0861,0.6271,0.2243,0.4621,0.2693,0.3878,0.2314,0.2156,0.1501,0.2597,0.1330,0.0763,0.3779,,0.4826,,,,,0.2768,,,,
511,0.3544,0.2816,0.2571,0.5901,0.5758,0.5885,0.3140,0.5703,0.1661,0.5790,0.3235,0.6882,0.4271,0.6011,0.3298,0.3472,0.2602,0.3452,0.2152,0.1498,0.4387,,0.7595,,,,,0.4001,,,,
510,0.5000,0.3923,0.3748,0.7893,0.7290,0.7607,0.4446,0.7354,0.2615,0.7916,0.4105,0.8772,0.6133,0.7924,0.4295,0.4953,0.4136,0.4184,0.3537,0.2913,0.4875,,1.0735,,,,,0.5410,,,,
509,0.6590,0.4988,0.4924,0.8604,0.7874,0.8445,0.5559,0.7660,0.4528,0.8437,0.5202,0.9770,0.7724,0.8437,0.5638,0.6471,0.5836,0.4875,0.5870,0.5459,0.4337,,1.2308,,,,,0.6535,,,,
508,0.7272,0.5678,0.5845,0.7098,0.6717,0.7209,0.5876,0.6424,0.6812,0.7240,0.5773,0.8137,0.7312,0.6979,0.5916,0.6820,0.6995,0.4657,0.7970,0.7828,0.3207,,1.181,,,,,0.6560,,,,
507,0.6532,0.5421,0.6064,0.4778,0.4762,0.5032,0.5175,0.4460,0.8833,0.4905,0.4929,0.5603,0.5341,0.4643,0.4833,0.6175,0.7095,0.3638,0.8628,0.8541,0.2124,,1.078,,,,,0.5596,,,,
506,0.4692,0.4240,0.4764,0.2755,0.2787,0.2850,0.3620,0.2406,0.8797,0.2834,0.3422,0.2922,0.3271,0.2525,0.3366,0.4192,0.5637,0.2501,0.7361,0.7812,0.1333,,1.0246,,,,,0.4004,,,,
505,0.2843,0.2732,0.3192,0.1596,0.1461,0.1572,0.2184,0.1350,0.6885,0.1501,0.2057,0.1588,0.2001,0.1358,0.2089,0.2668,0.3740,0.1535,0.4994,0.5754,0.0845,,1.0429,,,,,0.2569,,,,
504,0.1597,0.1700,0.1986,0.1049,0.0977,0.0890,0.1351,0.0794,0.4226,0.1088,0.1382,0.1239,0.1041,0.0802,0.1223,0.1565,0.2105,0.0792,0.2716,0.3175,0.0497,,1.0759,,,,,0.1533,,,,
503,0.0985,0.0937,0.1199,0.0659,0.0731,0.0611,0.0913,0.0469,0.2525,0.0683,0.0786,0.0905,0.0635,0.0580,0.0746,0.1096,0.1294,0.0451,0.1425,0.1781,0.0372,,0.9781,,,,,0.0942,,,,
502,0.0635,0.0833,0.0857,0.0500,0.0547,0.0555,0.0547,0.0468,0.1436,0.0420,0.0643,0.0508,0.0405,0.0476,0.0690,0.1031,0.0912,0.0364,0.0911,0.1077,0.0449,,0.822,,,,,0.0679,,,,
501,0.0516,0.0532,0.0349,0.0278,0.0270,0.0333,0.0373,-0.0008,0.0746,0.0270,0.0254,0.0460,0.0127,0.0111,0.0405,0.0460,0.0524,0.0237,0.0427,0.0594,0.0302,,0.6985,,,,,0.0360,,,,
500,0.0523,0.0618,0.0436,0.0388,0.0380,0.0460,0.0325,0.0325,0.0777,0.0103,0.0341,0.0349,0.0261,0.0317,0.0364,0.0483,0.0713,0.0237,0.0340,0.0387,0.0201,,0.5837,,,,,0.0397,,,,
499,0.0206,0.0277,0.0182,0.0119,0.0317,0.0190,0.0048,0.0246,0.0301,-0.0095,0.0230,0.0143,0.0143,0.0166,0.0238,0.0578,0.0349,0.0119,0.0142,0.0379,0.0008,,0.4703,,,,,0.0204,,,,
498,0.0427,0.0340,0.0364,0.0325,0.0285,0.0269,0.0142,0.0245,0.0348,0.0364,0.0055,0.0325,0.0190,0.0253,0.0245,0.0641,0.0404,0.0158,0.0182,0.0158,0.0155,,0.3697,,,,,0.0280,,,,
497,0.0475,0.0364,0.0411,0.0388,0.0388,0.0261,0.0332,0.0554,0.0483,0.0261,0.0245,0.0222,0.0388,0.0214,0.0309,0.0380,0.0475,0.0189,0.0032,0.0166,0.0178,,0.29,,,,,0.0320,,,,
496,-0.0111,0.0127,0.0047,0.0095,0.0024,0.0071,-0.0103,0.0127,-0.0016,-0.0135,-0.0055,-0.0214,-0.0182,-0.0111,-0.0198,0.0016,-0.0047,0.0126,0.0087,0.0039,-0.0124,,0.2315,,,,,-0.0026,,,,
495,0.0277,0.0292,0.0245,0.0087,0.0419,0.0174,0.0237,0.0261,0.0371,0.0166,0.0166,0.0261,0.0332,0.0047,0.0126,-0.0063,0.0356,0.0134,0.0118,0.0094,0.0108,,0.1902,,,,,0.0200,,,,
494,0.0008,0.0142,0.0150,-0.0032,0.0237,0.0000,-0.0166,0.0150,-0.0150,-0.0253,0.0024,-0.0032,0.0063,0.0000,-0.0079,-0.0324,0.0079,-0.0071,0.0008,0.0079,0.0116,,0.1621,,,,,-0.0002,,,,
493,0.0126,0.0110,0.0362,0.0252,0.0110,0.0181,0.0102,0.0276,0.0158,0.0016,0.0158,0.0260,0.0126,0.0110,0.0063,0.0071,0.0221,0.0079,0.0055,0.0291,-0.0215,,0.1436,,,,,0.0139,,,,
492,-0.0150,0.0094,-0.0024,-0.0016,-0.0024,-0.0008,-0.0016,0.0228,0.0212,-0.0165,0.0260,0.0047,0.0102,0.0063,0.0079,0.0189,0.0228,-0.0047,-0.0086,0.0016,-0.0300,,0.1325,,,,,0.0033,,,,
491,0.0071,0.0063,0.0047,0.0000,0.0071,0.0071,-0.0039,0.0071,0.0244,-0.0024,0.0126,0.0102,0.0189,0.0079,-0.0142,0.0212,0.0142,0.0141,-0.0063,-0.0055,0.0069,,0.1276,,,,,0.0065,,,,
490,0.0157,0.0338,0.0157,-0.0047,0.0322,0.0149,0.0141,-0.0039,0.0212,0.0243,0.0126,0.0204,0.0408,0.0016,-0.0031,0.0126,0.0008,0.0157,0.0110,0.0023,0.0077,,0.1282,,,,,0.0136,,,,
489,0.0102,0.0407,0.0086,0.0047,0.0094,0.0118,0.0110,0.0172,0.0063,0.0259,0.0071,0.0212,0.0102,0.0102,0.0204,0.0360,0.0102,0.0070,0.0000,0.0031,-0.0168,,0.1346,,,,,0.0121,,,,
488,0.0157,0.0219,-0.0063,0.0290,0.0008,-0.0016,-0.0063,0.0157,0.0446,0.0070,0.0086,0.0274,0.0211,0.0196,0.0070,0.0141,-0.0031,0.0117,-0.0031,0.0086,0.0229,,0.1477,,,,,0.0122,,,,
487,0.0234,0.0281,0.0039,0.0336,0.0117,0.0023,0.0266,0.0234,0.0359,0.0180,0.0164,0.0406,0.0102,0.0102,0.0242,-0.0055,0.0102,0.0148,0.0039,-0.0078,0.0023,,0.1691,,,,,0.0155,,,,
486,0.0257,0.0257,0.0250,0.0304,0.0211,0.0359,0.0328,0.0179,0.0172,0.0398,0.0398,0.0226,0.0242,0.0218,0.0320,0.0008,0.0296,0.0202,0.0093,-0.0070,0.0008,,0.2005,,,,,0.0222,,,,
485,0.0000,0.0156,0.0164,0.0265,0.0390,0.0358,0.0148,0.0171,0.0000,0.0179,0.0242,0.0195,0.0296,0.0094,0.0320,0.0234,0.0257,0.0388,0.0217,0.0171,0.0342,,0.2414,,,,,0.0218,,,,
484,0.0078,0.0257,0.0124,0.0295,0.0264,0.0326,0.0225,0.0466,0.0093,0.0544,0.0412,0.0474,0.0428,0.0498,0.0326,0.0155,0.0202,0.0287,0.0085,0.0194,0.0585,,0.2828,,,,,0.0301,,,,
483,0.0271,0.0287,0.0085,0.0256,0.0325,0.0480,0.0635,0.0627,0.0201,0.0496,0.0558,0.0581,0.0294,0.0519,0.0465,0.0240,0.0248,0.0571,0.0255,0.0285,0.0598,,0.3028,,,,,0.0394,,,,
482,0.0472,0.0487,0.0364,0.0596,0.0673,0.0851,0.0580,0.0828,0.0286,0.0588,0.0619,0.0542,0.0480,0.0789,0.0542,0.0542,0.0402,0.0486,0.0385,0.0262,0.0771,,0.2834,,,,,0.0550,,,,
481,0.0395,0.0473,0.0426,0.0527,0.0705,0.0527,0.0581,0.0620,0.0411,0.0527,0.0496,0.0721,0.0496,0.0473,0.0674,0.0573,0.0488,0.0610,0.0448,0.0486,0.0424,,0.2387,,,,,0.0528,,,,
480,0.0615,0.0755,0.0747,0.0654,0.0755,0.0304,0.0685,0.0623,0.0311,0.0841,0.0700,0.0592,0.0498,0.0708,0.0599,0.0918,0.0724,0.0659,0.0574,0.0613,0.0471,,0.1959,,,,,0.0636,,,,
479,0.0734,0.0648,0.0585,0.0531,0.0632,0.0445,0.0820,0.0663,0.0437,0.0484,0.0671,0.0820,0.0476,0.0640,0.0663,0.0890,0.0640,0.0552,0.0622,0.0583,0.0473,,0.1653,,,,,0.0619,,,,
478,0.0602,0.0696,0.0657,0.0633,0.0579,0.0641,0.0688,0.0438,0.0587,0.0891,0.0610,0.0673,0.0618,0.0407,0.0602,0.0493,0.0587,0.0483,0.0584,0.0631,0.0206,,0.1384,,,,,0.0586,,,,
477,0.0454,0.0462,0.0571,0.0470,0.0610,0.0470,0.0563,0.0399,0.0454,0.0720,0.0516,0.0423,0.0618,0.0509,0.0595,0.0579,0.0548,0.0507,0.0577,0.0842,0.0451,,0.1116,,,,,0.0540,,,,
476,0.0352,0.0525,0.0533,0.0376,0.0807,0.0384,0.0407,0.0392,0.0392,0.0399,0.0501,0.0399,0.0572,0.0501,0.0572,0.0681,0.0517,0.0328,0.0437,0.0289,0.0582,,0.0904,,,,,0.0474,,,,
475,0.0423,0.0525,0.0494,0.0431,0.0580,0.0400,0.0478,0.0400,0.0768,0.0494,0.0431,0.0659,0.0768,0.0408,0.0486,0.0494,0.0533,0.0289,0.0336,0.0133,0.0506,,0.0762,,,,,0.0478,,,,
474,0.0274,0.0635,0.0392,0.0251,0.0353,0.0518,0.0565,0.0431,0.0549,0.0549,0.0486,0.0329,0.0651,0.0361,0.0510,0.0337,0.0384,0.0336,0.0313,0.0414,0.0276,,0.0673,,,,,0.0424,,,,
473,0.0487,0.0565,0.0416,0.0314,0.0228,0.0440,0.0424,0.0393,0.0220,0.0542,0.0251,0.0133,0.0534,0.0243,0.0400,0.0471,0.0393,0.0344,0.0352,0.0266,0.0445,,0.0623,,,,,0.0374,,,,
472,0.0322,0.0440,0.0456,0.0338,0.0385,0.0259,0.0377,0.0236,0.0173,-0.0008,0.0306,0.0361,0.0471,0.0432,0.0189,0.0534,0.0314,0.0517,0.0415,0.0313,0.0345,,0.0601,,,,,0.0342,,,,
471,0.0393,0.0417,0.0472,0.0346,0.0039,0.0370,0.0362,0.0260,0.0566,0.0055,0.0338,0.0551,0.0519,0.0197,0.0661,0.0401,0.0393,0.0431,0.0400,0.0173,0.0215,,0.0604,,,,,0.0360,,,,
470,0.0347,0.0331,0.0386,0.0449,0.0299,0.0433,0.0457,0.0496,0.0362,0.0410,0.0551,0.0433,0.0315,0.0536,0.0512,0.0512,0.0370,0.0479,0.0322,0.0306,0.0501,,0.0629,,,,,0.0419,,,,
469,0.0450,0.0497,0.0434,0.0395,0.0300,0.0481,0.0702,0.0481,0.0292,0.0544,0.0458,0.0395,0.0647,0.0521,0.0702,0.0418,0.0402,0.0416,0.0330,0.0259,0.0732,,0.0678,,,,,0.0469,,,,
468,0.0560,0.0805,0.0600,0.0639,0.0750,0.0718,0.0718,0.0639,0.0466,0.0781,0.0845,0.0608,0.0655,0.0766,0.0908,0.0837,0.0718,0.0520,0.0213,0.0094,0.0848,,0.0755,,,,,0.0652,,,,
467,0.0530,0.0569,0.0553,0.0530,0.0545,0.0490,0.0664,0.0530,0.0490,0.0648,0.0451,0.0522,0.0664,0.0577,0.0664,0.0759,0.0451,0.0898,0.0299,0.0669,0.0950,,0.0862,,,,,0.0593,,,,
466,0.0680,0.0846,0.0680,0.0823,0.0641,0.0862,0.0601,0.0949,0.0522,0.0577,0.0870,0.0633,0.0554,0.0736,0.0997,0.0617,0.0625,0.0985,0.0504,0.0457,0.1383,,0.1005,,,,,0.0740,,,,
465,0.0863,0.0879,0.0792,0.0950,0.0840,0.1045,0.1101,0.0943,0.0348,0.0903,0.0958,0.1236,0.0752,0.0974,0.1141,0.0903,0.0990,0.1128,0.0584,0.0473,0.1593,,0.1185,,,,,0.0924,,,,
464,0.1236,0.1212,0.1204,0.1592,0.1204,0.1268,0.1410,0.1426,0.0396,0.1260,0.1331,0.1268,0.1339,0.1434,0.1616,0.1268,0.0966,0.1343,0.0766,0.0411,0.1765,,0.1395,,,,,0.1224,,,,
463,0.1508,0.1476,0.1341,0.1682,0.1397,0.1516,0.1373,0.1492,0.0516,0.1500,0.1540,0.1349,0.1571,0.1500,0.1563,0.1500,0.1286,0.1636,0.0972,0.0790,0.1682,,0.162,,,,,0.1390,,,,
462,0.1739,0.1708,0.1565,0.1898,0.1779,0.1700,0.1898,0.1668,0.1048,0.1938,0.1835,0.1874,0.2017,0.1851,0.2001,0.1779,0.1581,0.2111,0.1186,0.0901,0.1947,,0.1835,,,,,0.1715,,,,
461,0.2207,0.1953,0.1977,0.2088,0.2287,0.2136,0.2223,0.2072,0.1461,0.2287,0.2255,0.2295,0.2247,0.2136,0.2303,0.2398,0.2009,0.2163,0.1426,0.1339,0.1691,,0.2016,,,,,0.2045,,,,
460,0.2162,0.2019,0.2258,0.2242,0.2401,0.2305,0.2298,0.1964,0.1407,0.2115,0.2178,0.2146,0.2409,0.2210,0.2385,0.2210,0.1980,0.2034,0.1781,0.1733,0.2110,,0.2139,,,,,0.2112,,,,
459,0.2297,0.2186,0.2170,0.2226,0.2091,0.2353,0.2281,0.2035,0.2075,0.2051,0.2115,0.1940,0.2146,0.2003,0.2480,0.2321,0.2393,0.1822,0.1838,0.1957,0.1693,,0.2189,,,,,0.2118,,,,
458,0.1844,0.1979,0.2099,0.1916,0.1844,0.1645,0.2059,0.1804,0.1955,0.1916,0.1955,0.1900,0.2353,0.1796,0.2122,0.1924,0.2424,0.1760,0.2045,0.2077,0.1227,,0.2176,,,,,0.1935,,,,
457,0.2092,0.1893,0.2235,0.1838,0.1885,0.1846,0.1949,0.1615,0.2164,0.1933,0.1838,0.1869,0.1901,0.1758,0.1917,0.1790,0.2211,0.1586,0.1999,0.2078,0.1268,,0.2133,,,,,0.1889,,,,
456,0.1625,0.1521,0.1657,0.1314,0.1521,0.1322,0.1641,0.1251,0.1912,0.1394,0.1195,0.1259,0.1282,0.1067,0.1649,0.1466,0.1569,0.1436,0.1848,0.2070,0.0902,,0.2091,,,,,0.1472,,,,
455,0.1449,0.1265,0.1273,0.0971,0.1098,0.0915,0.1090,0.1138,0.1608,0.0716,0.0923,0.1250,0.1250,0.1043,0.1401,0.0828,0.1472,0.1023,0.1539,0.1872,0.0855,,0.2069,,,,,0.1189,,,,
454,0.1240,0.1161,0.1137,0.1129,0.0851,0.1113,0.0875,0.1081,0.1574,0.0986,0.1073,0.1034,0.1026,0.1081,0.1105,0.1216,0.1487,0.0809,0.1316,0.1404,0.0824,,0.2081,,,,,0.1120,,,,
453,0.1264,0.1137,0.1264,0.1201,0.1185,0.1002,0.1050,0.1129,0.1511,0.1090,0.1018,0.1097,0.1161,0.1074,0.1090,0.0915,0.1336,0.0880,0.1213,0.1174,0.0708,,0.2135,,,,,0.1119,,,,
452,0.0820,0.0661,0.0677,0.0661,0.0732,0.0605,0.0645,0.0549,0.0939,0.0677,0.0621,0.0836,0.0501,0.0661,0.0661,0.0828,0.0732,0.0738,0.0920,0.0904,0.0428,,0.2236,,,,,0.0704,,,,
451,0.0955,0.0908,0.0844,0.0756,0.0844,0.0868,0.0581,0.0892,0.0987,0.0541,0.0693,0.0868,0.0900,0.0645,0.0764,0.0804,0.0685,0.0214,0.0730,0.0920,0.0669,,0.2384,,,,,0.0765,,,,
450,0.0502,0.0533,0.0637,0.0860,0.0502,0.0780,0.0589,0.0541,0.0573,0.0669,0.0366,0.0645,0.0406,0.0470,0.0430,0.0382,0.0478,0.0476,0.0579,0.0492,0.0699,,0.2574,,,,,0.0553,,,,
449,0.0660,0.0541,0.0390,0.0350,0.0533,0.0644,0.0573,0.0612,0.0437,0.0469,0.0445,0.0541,0.0604,0.0557,0.0756,0.0493,0.0644,0.0515,0.0570,0.0499,0.0467,,0.2802,,,,,0.0538,,,,
448,0.0660,0.0564,0.0636,0.0723,0.0707,0.0890,0.0556,0.0747,0.0946,0.0644,0.0723,0.0604,0.0691,0.0636,0.0779,0.0850,0.0771,0.0626,0.0603,0.0412,0.0599,,0.3074,,,,,0.0684,,,,
447,0.0795,0.0628,0.0803,0.0803,0.0557,0.0596,0.0652,0.0437,0.0843,0.0835,0.0628,0.0573,0.0811,0.0660,0.0771,0.0835,0.0851,0.0546,0.0475,0.0309,0.0800,,0.3411,,,,,0.0677,,,,
446,0.0532,0.0365,0.0413,0.0563,0.0579,0.0341,0.0436,0.0508,0.0436,0.0595,0.0413,0.0484,0.0365,0.0587,0.0484,0.0429,0.0603,0.0927,0.0578,0.0745,0.0963,,0.3862,,,,,0.0540,,,,
445,0.0428,0.0936,0.0698,0.0667,0.1032,0.0897,0.0762,0.0952,0.0309,0.0992,0.0817,0.0778,0.0873,0.1087,0.0770,0.0762,0.0809,0.0712,0.0490,0.0838,0.1412,,0.4506,,,,,0.0810,,,,
444,0.0691,0.0595,0.0873,0.1159,0.0881,0.1167,0.0715,0.1088,0.0643,0.1143,0.1048,0.1080,0.0969,0.1167,0.0889,0.0881,0.0595,0.1083,0.0514,0.0704,0.1721,,0.5453,,,,,0.0934,,,,
443,0.1342,0.1040,0.1104,0.1421,0.1540,0.1350,0.1318,0.1604,0.1024,0.1493,0.1366,0.1763,0.1310,0.1564,0.1310,0.1191,0.0993,0.1621,0.0736,0.0656,0.2607,,0.6809,,,,,0.1350,,,,
442,0.1621,0.1478,0.1732,0.2153,0.2153,0.2169,0.1843,0.2137,0.0914,0.2233,0.1859,0.2217,0.2026,0.2185,0.1994,0.1843,0.1732,0.1877,0.0990,0.0847,0.2206,,0.846,,,,,0.1820,,,,
441,0.2155,0.1996,0.2163,0.2219,0.2378,0.2370,0.2099,0.2545,0.1328,0.2330,0.2330,0.2314,0.2433,0.2704,0.2433,0.2211,0.2091,0.2400,0.1410,0.1156,0.2502,,0.9583,,,,,0.2170,,,,
440,0.2053,0.2189,0.2213,0.2149,0.2237,0.2260,0.2356,0.2221,0.1496,0.2372,0.2165,0.2244,0.2547,0.2189,0.2109,0.2412,0.2324,0.2297,0.1949,0.1703,0.2054,,0.9007,,,,,0.2168,,,,
439,0.2504,0.2488,0.2686,0.2114,0.2241,0.2114,0.2472,0.2384,0.2082,0.2488,0.2448,0.2464,0.2321,0.2392,0.2671,0.2583,0.2702,0.2084,0.2132,0.2013,0.1383,,0.7186,,,,,0.2322,,,,
438,0.1607,0.1886,0.2085,0.1329,0.1719,0.1607,0.2005,0.1870,0.1814,0.1679,0.1822,0.1480,0.1774,0.1591,0.1854,0.1567,0.1886,0.1569,0.2005,0.2013,0.1399,,0.5355,,,,,0.1741,,,,
437,0.1546,0.1514,0.1578,0.1467,0.1235,0.1283,0.1530,0.1291,0.2024,0.1395,0.1379,0.1235,0.1578,0.1156,0.1642,0.1419,0.1817,0.1500,0.2118,0.2174,0.1151,,0.3837,,,,,0.1525,,,,
436,0.1019,0.1003,0.1282,0.0812,0.0900,0.0884,0.1139,0.0844,0.1434,0.1155,0.1003,0.0932,0.0980,0.0844,0.1043,0.0932,0.1187,0.1086,0.1688,0.1577,0.0849,,0.2792,,,,,0.1076,,,,
435,0.1043,0.1107,0.1258,0.0820,0.1099,0.0892,0.1219,0.1020,0.1338,0.1004,0.1020,0.0844,0.0996,0.0860,0.1075,0.1243,0.1235,0.0754,0.1277,0.0992,0.0623,,0.2164,,,,,0.1034,,,,
434,0.1293,0.0934,0.1325,0.0590,0.1021,0.0910,0.1053,0.0966,0.1325,0.1229,0.0981,0.0926,0.1085,0.0973,0.0926,0.1269,0.1269,0.0834,0.1032,0.0857,0.0732,,0.1802,,,,,0.1025,,,,
433,0.1045,0.1101,0.0662,0.1021,0.0870,0.0774,0.1069,0.0750,0.1029,0.1021,0.0973,0.0742,0.0925,0.0854,0.0862,0.0838,0.1213,0.0635,0.0755,0.0842,0.0787,,0.161,,,,,0.0894,,,,
432,0.0916,0.0845,0.0598,0.0813,0.0757,0.0861,0.0821,0.0845,0.0837,0.0996,0.0948,0.0709,0.1060,0.0869,0.0988,0.0837,0.0773,0.0771,0.0683,0.0596,0.1216,,0.1539,,,,,0.0845,,,,
431,0.1125,0.1085,0.1013,0.0949,0.1388,0.0973,0.1045,0.1301,0.0822,0.1085,0.0902,0.0918,0.0981,0.0918,0.1213,0.0574,0.0886,0.1303,0.0826,0.0516,0.1801,,0.1575,,,,,0.1030,,,,
430,0.1174,0.1126,0.1062,0.1022,0.1437,0.1190,0.1174,0.1413,0.0719,0.1365,0.1589,0.1437,0.1293,0.1461,0.1373,0.1126,0.0974,0.1462,0.0723,0.0588,0.3461,,0.1731,,,,,0.1294,,,,
429,0.1397,0.1899,0.1492,0.2099,0.2394,0.2131,0.2051,0.2442,0.1030,0.2394,0.2195,0.2426,0.2187,0.2299,0.2498,0.1963,0.1381,0.2730,0.0915,0.0684,0.7456,,0.2053,,,,,0.2194,,,,
428,0.2179,0.2546,0.2243,0.3297,0.3967,0.3344,0.3368,0.3783,0.1293,0.4270,0.3775,0.3855,0.2953,0.3823,0.4063,0.2858,0.2211,0.5479,0.1346,0.1187,1.2452,,0.2658,,,,,0.3538,,,,
427,0.4029,0.4452,0.4244,0.6155,0.7722,0.6451,0.6067,0.7330,0.1567,0.7618,0.7170,0.7386,0.5915,0.7402,0.7690,0.5571,0.3845,1.0305,0.2168,0.1849,1.4898,,0.3815,,,,,0.6182,,,,
426,0.8055,0.8727,0.8151,1.0535,1.2439,1.1175,1.1215,1.1975,0.2600,1.2199,1.2183,1.2007,1.0415,1.1927,1.2726,1.0439,0.7343,1.4031,0.3534,0.3167,1.2114,,0.6215,,,,,0.9855,,,,
425,1.2623,1.3168,1.2647,1.3424,1.4298,1.3416,1.4330,1.3641,0.4782,1.3769,1.4161,1.4081,1.3128,1.3593,1.4306,1.3352,1.1895,1.3256,0.7174,0.6289,0.8141,,1.1732,,,,,1.2166,,,,
424,1.4048,1.4456,1.3463,1.2173,1.1708,1.1596,1.2886,1.1467,0.9175,1.1051,1.1604,1.1956,1.1964,1.0995,1.1788,1.2581,1.4104,0.9620,1.1614,1.1016,0.6244,,2.3939,,,,,1.1691,,,,
423,1.0572,1.0772,1.0403,0.8669,0.8003,0.8171,0.9079,0.7987,1.3156,0.7505,0.8115,0.8613,0.8685,0.7899,0.8204,0.9022,1.1671,0.6598,1.3085,1.3141,0.5323,,3.3515,,,,,0.9270,,,,
422,0.7533,0.7557,0.7501,0.6667,0.6466,0.6538,0.6739,0.6402,1.2972,0.6201,0.6434,0.6723,0.6610,0.6297,0.6731,0.6787,0.8431,0.5664,1.1000,1.1312,0.4614,,2.4178,,,,,0.7389,,,,
421,0.6445,0.6606,0.5875,0.5835,0.5586,0.5899,0.6108,0.5362,0.9720,0.5538,0.5562,0.5851,0.5763,0.5731,0.5795,0.5642,0.6501,0.5181,0.7795,0.8243,0.3979,,1.6592,,,,,0.6144,,,,
420,0.5376,0.5544,0.4982,0.4869,0.4693,0.4894,0.5151,0.4829,0.6943,0.4387,0.4596,0.5014,0.4653,0.4612,0.4845,0.4709,0.5794,0.4011,0.6173,0.5957,0.3763,,1.4886,,,,,0.5038,,,,
419,0.4793,0.4769,0.4206,0.4496,0.4190,0.4472,0.4576,0.4504,0.5581,0.4158,0.4061,0.4576,0.4005,0.4407,0.4279,0.4053,0.4858,0.3882,0.5358,0.5237,0.4422,,1.3274,,,,,0.4518,,,,
418,0.4312,0.4328,0.3812,0.4682,0.4553,0.4489,0.4690,0.4545,0.4900,0.4489,0.4215,0.4779,0.4167,0.4827,0.4328,0.4223,0.4360,0.4643,0.4964,0.4932,0.5709,,1.1565,,,,,0.4569,,,,
417,0.4919,0.4588,0.4177,0.5459,0.5056,0.5403,0.5193,0.5443,0.4685,0.5354,0.5032,0.5677,0.4927,0.5596,0.5467,0.4871,0.4572,0.5528,0.4540,0.4532,0.6718,,1.1768,,,,,0.5130,,,,
416,0.5399,0.5924,0.4923,0.5988,0.6230,0.6400,0.6263,0.6472,0.4632,0.6182,0.5859,0.6723,0.5988,0.6311,0.6343,0.6174,0.5568,0.6609,0.4961,0.4495,0.7069,,1.3505,,,,,0.5929,,,,
415,0.6374,0.6422,0.5986,0.6866,0.6608,0.6648,0.7230,0.6786,0.4968,0.6672,0.6576,0.6907,0.6713,0.6656,0.6955,0.6576,0.6139,0.7095,0.5542,0.5454,0.6840,,1.5786,,,,,0.6477,,,,
414,0.6845,0.7040,0.6562,0.6255,0.6845,0.6603,0.7258,0.6635,0.5939,0.6546,0.6789,0.6651,0.6724,0.6514,0.7112,0.7031,0.7088,0.6818,0.6205,0.5875,0.6003,,1.6295,,,,,0.6635,,,,
413,0.6793,0.7068,0.6744,0.6193,0.6339,0.5966,0.7011,0.6071,0.6549,0.5974,0.6322,0.6185,0.6485,0.5804,0.6574,0.6752,0.6736,0.6088,0.6580,0.6185,0.5081,,1.4533,,,,,0.6357,,,,
412,0.6194,0.6576,0.6308,0.5342,0.5301,0.5098,0.6146,0.5334,0.6876,0.5382,0.5772,0.5399,0.5813,0.4830,0.5943,0.5878,0.6422,0.5254,0.6555,0.6466,0.4238,,1.2499,,,,,0.5768,,,,
411,0.5218,0.5526,0.5331,0.4293,0.4463,0.4268,0.5210,0.3976,0.6224,0.4455,0.4528,0.4187,0.4650,0.4139,0.4983,0.4788,0.5218,0.4247,0.5574,0.5631,0.3825,,0.9377,,,,,0.4797,,,,
410,0.4303,0.4336,0.4327,0.3522,0.3628,0.3408,0.4083,0.3547,0.5068,0.3563,0.3636,0.3449,0.3677,0.3400,0.3831,0.3742,0.4108,0.3577,0.4604,0.4855,0.3973,,0.6495,,,,,0.3935,,,,
409,0.3893,0.3974,0.4064,0.3567,0.3665,0.3453,0.3762,0.3893,0.4463,0.3437,0.3714,0.3624,0.3445,0.3461,0.3762,0.3534,0.3803,0.3392,0.3741,0.3855,0.4237,,0.4931,,,,,0.3750,,,,
408,0.3866,0.3817,0.3857,0.3629,0.3898,0.3972,0.3841,0.4037,0.3768,0.3792,0.3825,0.3686,0.3629,0.3841,0.3776,0.3613,0.3784,0.3900,0.3307,0.3437,0.5338,,0.4232,,,,,0.3839,,,,
407,0.3768,0.4168,0.3907,0.4348,0.4446,0.4560,0.4233,0.4528,0.3245,0.4176,0.4356,0.4348,0.4348,0.4462,0.4250,0.4095,0.3858,0.4804,0.3235,0.3504,0.7247,,0.4067,,,,,0.4280,,,,
406,0.5110,0.4979,0.4709,0.5683,0.6035,0.5904,0.5544,0.5675,0.3546,0.5904,0.5659,0.5806,0.5593,0.5978,0.5683,0.5511,0.4742,0.6886,0.3765,0.3561,1.0373,,0.4336,,,,,0.5555,,,,
405,0.6414,0.6504,0.6422,0.7627,0.7997,0.8210,0.7250,0.7693,0.3888,0.8054,0.7603,0.7652,0.7168,0.8111,0.7668,0.7267,0.5782,0.9476,0.4599,0.4378,1.3597,,0.5089,,,,,0.7303,,,,
404,0.9083,0.9182,0.8574,1.0563,1.1023,1.0949,1.0144,1.0744,0.5212,1.1105,1.0826,1.0686,0.9856,1.0727,1.0563,0.9930,0.8097,1.2770,0.6381,0.5947,1.5525,,0.6487,,,,,0.9899,,,,
